player_id,level,attempt,completed,completionTime,deaths,retries
a65f5dbb-3674-4925-9bec-8c41f45dba68,level_0,attempt_2,False,N/A,0,1
a787ea31-86d4-4ff8-8466-5f547650f272,level_0,attempt_1,False,N/A,1,0
b22fe196-5a85-4da5-8636-3b0bf7a09fee,level_0,attempt_1,False,N/A,2,0
b64cbf48-29e8-42a9-a317-4ed2050ded76,level_0,attempt_1,False,N/A,3,0
b64cbf48-29e8-42a9-a317-4ed2050ded76,level_0,attempt_2,False,N/A,0,1
b64cbf48-29e8-42a9-a317-4ed2050ded76,level_0,attempt_3,False,N/A,0,2
b64cbf48-29e8-42a9-a317-4ed2050ded76,level_0,attempt_4,False,N/A,0,3
b8ddcabf-2d89-4644-9308-1d61bfd01e31,level_0,attempt_1,True,124.2244,1,0
c6c6ca1b-15d1-44d2-b224-b8f2a2e4ebce,level_0,attempt_1,True,45.0349,0,0
c7b1838e-3b3a-4b4d-9b47-b04687646fb0,level_0,attempt_1,True,123.8542,1,0
c7b1838e-3b3a-4b4d-9b47-b04687646fb0,level_0,attempt_2,True,39.50583,0,1
c90d513b-639a-48f0-b52b-0c47ec11fa6d,level_0,attempt_1,True,39.94661,4,0
c95b810d-25f8-4347-a8cc-d93e8e6f36dc,level_0,attempt_1,False,N/A,3,0
cb26ae86-daf5-44eb-81f3-23f7a8e5fb8a,level_0,attempt_1,False,N/A,2,0
cd5a52de-c49b-4de6-9547-0f889294631a,level_0,attempt_1,False,N/A,1,0
d3f85456-3c28-4637-a73c-c4681fdfef8c,level_0,attempt_1,False,N/A,1,0
d431f6df-1e57-45c3-81e8-cf712d635f60,level_0,attempt_1,False,N/A,0,0
d431f6df-1e57-45c3-81e8-cf712d635f60,level_0,attempt_2,True,154.3024,1,1
db07761c-7837-47fe-8eaa-cddb7cdcfa9b,level_0,attempt_1,True,71.15791,1,0
db7392de-7e8e-4f74-86a1-7e2f40746b46,level_0,attempt_1,False,N/A,0,0
db7392de-7e8e-4f74-86a1-7e2f40746b46,level_0,attempt_2,False,N/A,0,1 # No data in details
e242a01d-5a5e-4eea-a4d0-52b2d657b945,level_0,attempt_1,False,N/A,0,0
e9796185-8e24-4709-8b9e-d1382d82f9fa,level_0,attempt_1,False,N/A,0,0
ea6cc638-3582-438d-8533-babe474facb2,level_0,attempt_1,False,N/A,0,0
ea818968-4b32-470d-ae9b-6f20e372d2f6,level_0,attempt_1,False,N/A,1,0
edb97566-ee7a-447e-bb01-bca9c6bb71c2,level_0,attempt_1,False,N/A,0,0
f0b1cb9d-8632-43d5-b5b9-9fd4159f8ee4,level_0,attempt_1,False,N/A,2,0
f2a5b517-3f30-4ee5-a14d-f6d9f00b0749,level_0,attempt_1,False,N/A,0,0
f2a5b517-3f30-4ee5-a14d-f6d9f00b0749,level_0,attempt_2,False,N/A,1,1
f2a5b517-3f30-4ee5-a14d-f6d9f00b0749,level_0,attempt_3,True,299.4022,2,2
f515b948-6e64-45d0-8692-474559f0dd99,level_0,attempt_1,False,N/A,0,0
f61b40d0-d7e0-42e1-a12e-00e208c9d2e8,level_0,attempt_1,False,N/A,1,0
f61b40d0-d7e0-42e1-a12e-00e208c9d2e8,level_0,attempt_2,False,N/A,1,1
f61b40d0-d7e0-42e1-a12e-00e208c9d2e8,level_0,attempt_3,False,N/A,0,2 # No data in details
f61b40d0-d7e0-42e1-a12e-00e208c9d2e8,level_0,attempt_4,False,N/A,0,3 
f714d08f-254d-4a9c-b533-887e519f1607,level_0,attempt_1,False,N/A,0,0
